Class: 689, Method: 5334, Field: 2989 dep:18280
Before: cohesion:0.216541 coupling:10.139332 raw_coupling:6986.000000 fit:0.021357 
Iter	MSC	MPC	Fit	Refactoring #	Ref Accumulated #	expected coupling	actual coupling	search space	elapsed time	exhaustive space
1	0.2146695753	9.4020319303	0.0228322534	569	569	6178	6478	1190	94.55
2	0.2100590768	9.0914368650	0.0231051571	257	826	5801	6264	2380	98.39
3	0.2001872322	8.8635703919	0.0225853943	126	952	5556	6107	3570	101.72
4	0.1956639239	8.7097242380	0.0224649964	76	1028	5383	6001	4760	104.93
5	0.2030721764	8.5544267054	0.0237388411	93	1121	5259	5894	5950	107.94
6	0.2001655089	8.4673439768	0.0236397044	36	1157	5170	5834	7140	110.61
7	0.1995762335	8.3976777939	0.0237656455	20	1177	5114	5786	8330	113.22
8	0.2008613297	8.3381712627	0.0240893744	44	1221	5061	5745	9520	115.97
9	0.2022354011	8.2757619739	0.0244370732	14	1235	5018	5702	10710	118.69
10	0.2019143176	8.2351233672	0.0245186755	26	1261	4981	5674	11900	121.15
11	0.2011509367	8.2017416546	0.0245253929	18	1279	4948	5651	13090	123.61
12	0.2022225755	8.1712626996	0.0247480203	20	1299	4916	5630	14280	126.14
13	0.2010077021	8.1306240929	0.0247222968	28	1327	4875	5602	15470	128.77
14	0.2016279009	8.1103047896	0.0248607057	10	1337	4847	5588	16660	131.32
15	0.2014481675	8.0725689405	0.0249546543	5	1342	4821	5562	17850	133.46
16	0.1994681557	8.0420899855	0.0248030246	21	1363	4792	5541	19040	135.94
17	0.1995082652	8.0203193033	0.0248753519	16	1379	4771	5526	20230	138.58
18	0.1994527869	7.9970972424	0.0249406479	12	1391	4754	5510	21420	141.14
19	0.1991326847	7.9825834543	0.0249458945	4	1395	4744	5500	22610	143.56
20	0.1985938598	7.9680696662	0.0249237103	15	1410	4728	5490	23800	145.63
21	0.1984037509	7.9622641509	0.0249180066	4	1414	4715	5486	24990	147.50
22	0.1981871811	7.9535558781	0.0249180598	8	1422	4704	5480	26180	149.57
