Class: 1506, Method: 8745, Field: 3967 dep:23981
Before: cohesion:0.175821 coupling:7.605578 raw_coupling:11454.000000 fit:0.023117 
Iter	MSC	MPC	Fit	Refactoring #	Ref Accumulated #	expected coupling	actual coupling	search space	elapsed time	exhaustive space
1	0.1659620176	6.5697211155	0.0252616534	2765	2765	6922	9894	1	8.51
2	0.1812704846	6.1786188579	0.0293383503	1521	4286	3256	9305	2	13.01
3	0.1717853982	6.1201859230	0.0280686568	1295	5581	-186	9217	3	17.28
4	0.1796682507	5.9853917663	0.0300177929	1160	6741	-3676	9014	4	21.35
5	0.1756538312	5.9648074369	0.0294483658	1127	7868	-7145	8983	5	25.50
6	0.1818157146	5.8738379814	0.0309534780	1085	8953	-10648	8846	6	29.53
7	0.1755801225	5.9176626826	0.0296705189	1055	10008	-14082	8912	7	33.61
8	0.1804828557	5.8492695883	0.0308556227	1041	11049	-17641	8809	8	37.56
9	0.1741523430	5.9043824701	0.0294954373	1026	12075	-21134	8892	9	41.51
10	0.1794736874	5.8492695883	0.0306830938	1024	13099	-24753	8809	10	45.37
11	0.1739876158	5.9057104914	0.0294609118	1023	14122	-28312	8894	11	49.25
12	0.1796542728	5.8479415671	0.0307209418	1023	15145	-31951	8807	12	53.15
13	0.1741163326	5.9077025232	0.0294727658	1024	16169	-35524	8897	13	57.03
14	0.1796542728	5.8479415671	0.0307209418	1024	17193	-39177	8807	14	60.90
15	0.1741163326	5.9077025232	0.0294727658	1024	18217	-42750	8897	15	64.77
16	0.1796542728	5.8479415671	0.0307209418	1024	19241	-46403	8807	16	68.67
17	0.1741163326	5.9077025232	0.0294727658	1024	20265	-49976	8897	17	72.55
18	0.1796542728	5.8479415671	0.0307209418	1024	21289	-53629	8807	18	76.44
19	0.1741163326	5.9077025232	0.0294727658	1024	22313	-57202	8897	19	80.32
20	0.1796542728	5.8479415671	0.0307209418	1024	23337	-60855	8807	20	84.19
21	0.1741163326	5.9077025232	0.0294727658	1024	24361	-64428	8897	21	88.09
22	0.1796542728	5.8479415671	0.0307209418	1024	25385	-68081	8807	22	91.95
23	0.1741163326	5.9077025232	0.0294727658	1024	26409	-71654	8897	23	95.87
24	0.1796542728	5.8479415671	0.0307209418	1024	27433	-75307	8807	24	99.72
25	0.1741163326	5.9077025232	0.0294727658	1024	28457	-78880	8897	25	103.61
26	0.1796542728	5.8479415671	0.0307209418	1024	29481	-82533	8807	26	107.49
27	0.1741163326	5.9077025232	0.0294727658	1024	30505	-86106	8897	27	111.37
28	0.1796542728	5.8479415671	0.0307209418	1024	31529	-89759	8807	28	115.23
29	0.1741163326	5.9077025232	0.0294727658	1024	32553	-93332	8897	29	119.13
30	0.1796542728	5.8479415671	0.0307209418	1024	33577	-96985	8807	30	123.00
31	0.1741163326	5.9077025232	0.0294727658	1024	34601	-100558	8897	31	126.90
32	0.1796542728	5.8479415671	0.0307209418	1024	35625	-104211	8807	32	130.75
33	0.1741163326	5.9077025232	0.0294727658	1024	36649	-107784	8897	33	134.62
34	0.1796542728	5.8479415671	0.0307209418	1024	37673	-111437	8807	34	138.49
35	0.1741163326	5.9077025232	0.0294727658	1024	38697	-115010	8897	35	142.37
36	0.1796542728	5.8479415671	0.0307209418	1024	39721	-118663	8807	36	146.23
37	0.1741163326	5.9077025232	0.0294727658	1024	40745	-122236	8897	37	150.11
38	0.1796542728	5.8479415671	0.0307209418	1024	41769	-125889	8807	38	153.98
39	0.1741163326	5.9077025232	0.0294727658	1024	42793	-129462	8897	39	157.87
40	0.1796542728	5.8479415671	0.0307209418	1024	43817	-133115	8807	40	161.71
41	0.1741163326	5.9077025232	0.0294727658	1024	44841	-136688	8897	41	165.57
42	0.1796542728	5.8479415671	0.0307209418	1024	45865	-140341	8807	42	169.44
43	0.1741163326	5.9077025232	0.0294727658	1024	46889	-143914	8897	43	173.33
44	0.1796542728	5.8479415671	0.0307209418	1024	47913	-147567	8807	44	177.20
45	0.1741163326	5.9077025232	0.0294727658	1024	48937	-151140	8897	45	181.09
46	0.1796542728	5.8479415671	0.0307209418	1024	49961	-154793	8807	46	184.96
47	0.1741163326	5.9077025232	0.0294727658	1024	50985	-158366	8897	47	188.84
48	0.1796542728	5.8479415671	0.0307209418	1024	52009	-162019	8807	48	192.69
49	0.1741163326	5.9077025232	0.0294727658	1024	53033	-165592	8897	49	196.57
50	0.1796542728	5.8479415671	0.0307209418	1024	54057	-169245	8807	50	200.44
51	0.1741163326	5.9077025232	0.0294727658	1024	55081	-172818	8897	51	204.34
52	0.1796542728	5.8479415671	0.0307209418	1024	56105	-176471	8807	52	208.72
53	0.1741163326	5.9077025232	0.0294727658	1024	57129	-180044	8897	53	212.61
54	0.1796542728	5.8479415671	0.0307209418	1024	58153	-183697	8807	54	216.49
55	0.1741163326	5.9077025232	0.0294727658	1024	59177	-187270	8897	55	220.37
56	0.1796542728	5.8479415671	0.0307209418	1024	60201	-190923	8807	56	224.21
57	0.1741163326	5.9077025232	0.0294727658	1024	61225	-194496	8897	57	228.11
58	0.1796542728	5.8479415671	0.0307209418	1024	62249	-198149	8807	58	232.01
59	0.1741163326	5.9077025232	0.0294727658	1024	63273	-201722	8897	59	235.90
60	0.1796542728	5.8479415671	0.0307209418	1024	64297	-205375	8807	60	239.80
61	0.1741163326	5.9077025232	0.0294727658	1024	65321	-208948	8897	61	243.69
62	0.1796542728	5.8479415671	0.0307209418	1024	66345	-212601	8807	62	247.56
63	0.1741163326	5.9077025232	0.0294727658	1024	67369	-216174	8897	63	251.45
64	0.1796542728	5.8479415671	0.0307209418	1024	68393	-219827	8807	64	255.29
65	0.1741163326	5.9077025232	0.0294727658	1024	69417	-223400	8897	65	259.16
66	0.1796542728	5.8479415671	0.0307209418	1024	70441	-227053	8807	66	263.03
67	0.1741163326	5.9077025232	0.0294727658	1024	71465	-230626	8897	67	266.91
68	0.1796542728	5.8479415671	0.0307209418	1024	72489	-234279	8807	68	270.78
69	0.1741163326	5.9077025232	0.0294727658	1024	73513	-237852	8897	69	274.68
70	0.1796542728	5.8479415671	0.0307209418	1024	74537	-241505	8807	70	278.54
71	0.1741163326	5.9077025232	0.0294727658	1024	75561	-245078	8897	71	282.44
72	0.1796542728	5.8479415671	0.0307209418	1024	76585	-248731	8807	72	286.29
73	0.1741163326	5.9077025232	0.0294727658	1024	77609	-252304	8897	73	290.19
74	0.1796542728	5.8479415671	0.0307209418	1024	78633	-255957	8807	74	294.05
75	0.1741163326	5.9077025232	0.0294727658	1024	79657	-259530	8897	75	297.92
76	0.1796542728	5.8479415671	0.0307209418	1024	80681	-263183	8807	76	301.78
77	0.1741163326	5.9077025232	0.0294727658	1024	81705	-266756	8897	77	305.67
78	0.1796542728	5.8479415671	0.0307209418	1024	82729	-270409	8807	78	309.53
79	0.1741163326	5.9077025232	0.0294727658	1024	83753	-273982	8897	79	313.40
80	0.1796542728	5.8479415671	0.0307209418	1024	84777	-277635	8807	80	317.26
81	0.1741163326	5.9077025232	0.0294727658	1024	85801	-281208	8897	81	321.15
82	0.1796542728	5.8479415671	0.0307209418	1024	86825	-284861	8807	82	325.03
83	0.1741163326	5.9077025232	0.0294727658	1024	87849	-288434	8897	83	329.35
84	0.1796542728	5.8479415671	0.0307209418	1024	88873	-292087	8807	84	333.29
85	0.1741163326	5.9077025232	0.0294727658	1024	89897	-295660	8897	85	337.19
86	0.1796542728	5.8479415671	0.0307209418	1024	90921	-299313	8807	86	341.08
87	0.1741163326	5.9077025232	0.0294727658	1024	91945	-302886	8897	87	345.10
88	0.1796542728	5.8479415671	0.0307209418	1024	92969	-306539	8807	88	348.97
89	0.1741163326	5.9077025232	0.0294727658	1024	93993	-310112	8897	89	352.87
90	0.1796542728	5.8479415671	0.0307209418	1024	95017	-313765	8807	90	356.75
91	0.1741163326	5.9077025232	0.0294727658	1024	96041	-317338	8897	91	360.64
92	0.1796542728	5.8479415671	0.0307209418	1024	97065	-320991	8807	92	364.50
93	0.1741163326	5.9077025232	0.0294727658	1024	98089	-324564	8897	93	368.39
94	0.1796542728	5.8479415671	0.0307209418	1024	99113	-328217	8807	94	372.26
95	0.1741163326	5.9077025232	0.0294727658	1024	100137	-331790	8897	95	376.14
96	0.1796542728	5.8479415671	0.0307209418	1024	101161	-335443	8807	96	380.00
97	0.1741163326	5.9077025232	0.0294727658	1024	102185	-339016	8897	97	383.87
98	0.1796542728	5.8479415671	0.0307209418	1024	103209	-342669	8807	98	387.74
99	0.1741163326	5.9077025232	0.0294727658	1024	104233	-346242	8897	99	391.62
100	0.1796542728	5.8479415671	0.0307209418	1024	105257	-349895	8807	100	395.49
101	0.1741163326	5.9077025232	0.0294727658	1024	106281	-353468	8897	101	399.36
102	0.1796542728	5.8479415671	0.0307209418	1024	107305	-357121	8807	102	403.23
103	0.1741163326	5.9077025232	0.0294727658	1024	108329	-360694	8897	103	407.12
104	0.1796542728	5.8479415671	0.0307209418	1024	109353	-364347	8807	104	410.98
105	0.1741163326	5.9077025232	0.0294727658	1024	110377	-367920	8897	105	414.87
106	0.1796542728	5.8479415671	0.0307209418	1024	111401	-371573	8807	106	418.77
107	0.1741163326	5.9077025232	0.0294727658	1024	112425	-375146	8897	107	422.67
108	0.1796542728	5.8479415671	0.0307209418	1024	113449	-378799	8807	108	426.52
109	0.1741163326	5.9077025232	0.0294727658	1024	114473	-382372	8897	109	430.42
110	0.1796542728	5.8479415671	0.0307209418	1024	115497	-386025	8807	110	434.31
111	0.1741163326	5.9077025232	0.0294727658	1024	116521	-389598	8897	111	438.19
112	0.1796542728	5.8479415671	0.0307209418	1024	117545	-393251	8807	112	442.05
113	0.1741163326	5.9077025232	0.0294727658	1024	118569	-396824	8897	113	445.92
114	0.1796542728	5.8479415671	0.0307209418	1024	119593	-400477	8807	114	449.80
115	0.1741163326	5.9077025232	0.0294727658	1024	120617	-404050	8897	115	453.69
116	0.1796542728	5.8479415671	0.0307209418	1024	121641	-407703	8807	116	457.53
117	0.1741163326	5.9077025232	0.0294727658	1024	122665	-411276	8897	117	461.41
118	0.1796542728	5.8479415671	0.0307209418	1024	123689	-414929	8807	118	465.29
119	0.1741163326	5.9077025232	0.0294727658	1024	124713	-418502	8897	119	469.17
120	0.1796542728	5.8479415671	0.0307209418	1024	125737	-422155	8807	120	473.01
121	0.1741163326	5.9077025232	0.0294727658	1024	126761	-425728	8897	121	476.90
122	0.1796542728	5.8479415671	0.0307209418	1024	127785	-429381	8807	122	480.78
