Class: 1506, Method: 8745, Field: 3967 dep:23981
Iter	MSC	MPC	Fit	Refactoring #	Ref Accumulated #	expected coupling	actual coupling	search space	elapsed time	exhaustive space
0	0.1758210236	7.6055776892	0.0231173792	0	0	0	11454	0	0.00
10	0.1757789254	7.4960159363	0.0234496467	1	10	11232	11289	87450	29.57
20	0.1759378204	7.4183266932	0.0237166450	1	20	11089	11172	174900	55.59
30	0.1759514291	7.3884462151	0.0238144021	1	30	11000	11127	262350	84.13
40	0.1759352224	7.3466135458	0.0239477987	1	40	10928	11064	349800	112.55
50	0.1752223526	7.3134130146	0.0239590397	1	50	10868	11014	437250	140.97
60	0.1744009978	7.2895086321	0.0239249319	1	60	10814	10978	524700	169.20
70	0.1739847916	7.2636122178	0.0239529295	1	70	10764	10939	612150	197.46
80	0.1740319023	7.2383798141	0.0240429360	1	80	10714	10901	699600	225.73
90	0.1742448165	7.2131474104	0.0241565584	1	90	10666	10863	787050	254.61
100	0.1740340480	7.1925630810	0.0241963881	1	100	10626	10832	874500	284.44
110	0.1739931453	7.1679946879	0.0242736153	1	110	10585	10795	961950	313.19
120	0.1739729865	7.1454183267	0.0243474879	1	120	10544	10761	1049400	341.33
130	0.1741855924	7.1221779548	0.0244567874	1	130	10504	10726	1136850	369.48
140	0.1746303594	7.1049136786	0.0245788151	1	140	10464	10700	1224300	397.67
150	0.1746057843	7.0849933599	0.0246444528	1	150	10434	10670	1311750	425.43
160	0.1742755819	7.0650730412	0.0246672017	1	160	10404	10640	1399200	452.70
170	0.1746087038	7.0564409031	0.0247445853	1	170	10374	10627	1486650	480.29
180	0.1748436075	7.0418326693	0.0248292761	1	180	10344	10605	1574100	507.61
190	0.1745456559	7.0205843293	0.0248619841	1	190	10312	10573	1661550	534.88
200	0.1746371946	6.9993359894	0.0249505374	1	200	10280	10541	1749000	561.79
210	0.1748076709	6.9800796813	0.0250437930	1	210	10250	10512	1836450	589.43
